"","AGE","AVPREARN","BENEPAID","BENPDBYE","BENYRBEG","BLACK","BONELIGB","CLAIMDT","CONTROL","DEPALLOW","ELIG2","EXSTBEN1","EXSTBENY","HIE","HISPANIC","JSIE","L1QWAGES","L2QWAGES","L3QWAGES","L4QWAGES","LAGREE","MALE","MBASR","NATVAMER","NOHSUB","NOHSUB1","OTHERACE","POSPEARN","POSQEARN","PREPEARN","REFILEDT","REFILEIN","REHIRE11","REHIREDT","REHIREIN","RHIREARN","SRBEN1","SRBENYR","VCHPAID","WGETOT1","WGETOT2","WGETOT3","WGETOT4","WGETOT5","WGETOT6","WHITE","WKBENEFT","WKPAID","WKSPDBYE"
"8449",48,3460,695,695,9074,0,1,9074,0,0,1,0,0,1,0,0,3750,3750,3700,2640,0,0,3614,0,0,0,0,3028,3028,3650,NA,0,1,9119,1,1,695,695,0,3750,3650,1760,3028,4093,0,1,139,5,5
"8450",47,5347,6118,6118,8983,0,0,8983,0,0,1,1,1,1,0,0,5506,6016,4989,4877,1,0,4186,0,0,0,0,0,0,5571,NA,0,0,NA,0,0,4186,4186,0,5571,7103,0,0,0,0,1,161,38,38
"8451",48,6340,483,1449,9041,0,0,9039,1,0,1,0,0,0,0,0,6705,6022,6191,6440,NA,0,4186,0,0,0,0,3746,3498,6705,9123,1,1,9075,1,1,483,1449,0,6705,3764,3746,3498,5682,6422,1,161,3,9
"8452",48,5841,7942,7942,8983,0,0,8983,0,48,1,1,1,1,0,0,3545,6370,6395,7055,0,0,5434,0,0,0,0,0,0,4660,NA,0,0,NA,0,0,5434,5434,0,4660,1500,0,0,0,0,1,161,38,38
"8453",48,5929,161,4186,9046,1,0,9046,0,0,1,0,1,0,0,1,6099,5948,5941,5729,1,0,4186,0,1,1,0,1954,1954,4742,9172,1,1,9071,1,1,161,4186,0,6099,4742,7750,1954,0,0,0,161,1,26
"8454",48,835,0,620,9046,1,1,9046,0,0,1,0,0,1,0,0,0,0,1465,1875,NA,1,1612,0,0,0,0,1112,1112,0,9109,1,1,8563,1,1,0,620,0,1465,0,1010,1112,1369,33,0,62,0,10
"8455",46,21097,5434,5434,9046,1,0,9046,0,48,1,1,1,0,0,1,0,14192,56549,13646,NA,1,5434,0,0,0,0,1285,1285,0,NA,0,0,NA,0,0,5434,5434,0,0,0,0,0,0,1285,0,161,26,26
"8456",49,3929,7486,7486,9018,1,0,9018,1,46,1,1,1,0,0,0,3542,4045,4092,4037,NA,0,5122,0,0,0,0,315,0,4620,NA,0,0,NA,0,0,5122,5122,0,4620,3148,315,0,0,0,0,151,38,38
"8457",45,4380,0,0,9046,1,1,9046,0,0,1,0,0,1,0,0,4441,4631,3828,4621,1,0,4186,0,0,0,0,5096,5096,4031,NA,0,1,9056,1,1,0,0,0,4441,4031,3673,5096,4118,5062,0,161,0,0
"8458",46,3591,182,1638,9018,1,1,9018,0,42,1,0,0,1,0,0,3202,3590,3900,3673,1,1,4732,0,0,0,0,4137,4137,3604,9270,1,1,9040,1,1,182,1638,0,3604,2956,4137,4082,2676,1356,0,140,1,9
"8459",46,1843,90,90,8997,1,1,8997,0,21,1,0,0,0,0,1,1836,1875,1837,1822,1,0,2340,0,0,0,0,2118,0,2086,NA,0,1,9013,1,1,90,90,0,2086,1261,0,2118,1921,1847,0,69,1,1
"8460",44,3369,6191,6191,8983,0,0,8983,1,39,1,1,1,0,0,0,3300,3300,3575,3300,NA,0,4316,0,0,0,0,0,0,3300,NA,0,0,NA,0,0,4316,4316,0,3300,0,0,0,0,0,1,127,38,38
"8461",43,1704,1070,1070,8990,0,0,8990,0,0,1,0,0,0,0,1,2809,836,221,2952,1,0,2782,0,0,0,0,1519,3015,1355,NA,0,1,9068,1,0,1070,1070,0,1355,1406,1519,3015,3553,2585,1,107,10,10
"8462",44,4807,5313,5313,9011,0,0,9011,0,0,1,1,1,1,0,0,4782,5226,4643,4578,0,1,4186,0,0,0,0,142,0,4615,NA,0,0,NA,0,0,4186,4186,0,4615,4914,0,142,129,0,1,161,33,33
"8463",44,5128,6118,6118,8983,0,0,8983,1,0,1,1,1,0,0,0,5238,5383,5233,4657,NA,0,4186,0,0,0,0,0,0,6226,NA,0,0,NA,0,0,4186,4186,0,6226,5876,0,0,0,0,1,161,38,38
"8464",42,4350,0,0,9011,1,1,9011,0,48,1,0,0,0,0,1,3915,5094,4430,3962,1,1,5434,0,0,0,0,442,0,4512,9207,1,1,9018,1,1,0,0,0,4512,1520,0,0,442,0,0,161,0,0
"8465",47,4198,4186,4186,9067,1,0,9067,1,0,1,1,1,0,0,0,5025,4390,3650,3726,NA,0,4186,0,0,0,0,35,320,4348,NA,0,0,NA,0,0,4186,4186,0,5025,4348,6163,0,35,320,0,161,26,26
"8466",41,6079,4180,4180,9046,0,0,9046,1,48,1,0,0,0,0,0,0,5010,5705,13600,NA,1,5434,0,0,0,0,0,0,5705,NA,0,0,9194,1,0,4180,4180,0,5010,5705,835,0,0,0,1,161,20,20
"8467",43,4509,3381,3381,9046,0,0,9046,1,0,1,0,0,0,0,0,4993,3994,4577,4474,NA,0,4186,0,0,0,0,2340,2959,393,NA,0,0,9201,1,0,3381,3381,0,4993,393,774,2340,2959,0,1,161,21,21
"8468",43,5299,5434,5434,9053,1,0,9053,1,48,1,1,1,0,0,0,8572,7045,4223,1356,NA,1,5434,0,0,0,0,552,0,7186,NA,0,0,NA,0,0,5434,5434,0,8572,7186,1176,0,552,0,0,161,26,26
"8469",47,1730,1690,1690,9046,0,0,9046,1,0,1,1,1,0,0,0,1709,1740,1755,1717,NA,0,1690,0,0,0,0,0,0,1958,NA,0,0,NA,0,0,1690,1690,0,1709,1958,0,0,0,0,1,65,26,26
"8470",42,1955,0,4914,9040,0,0,9039,0,44,1,0,1,0,0,1,0,0,5341,2478,1,1,4914,0,0,0,0,513,513,5341,9067,1,1,9049,1,1,0,4914,0,5341,5107,513,0,0,1415,1,145,0,26
"8471",41,3040,4522,4522,9032,1,0,9032,0,0,1,1,1,1,0,0,3108,2653,3280,3120,1,1,3094,0,0,0,0,0,0,2664,NA,0,0,NA,0,0,3094,3094,0,2664,3064,0,0,0,0,0,119,38,38
"8472",43,2605,5244,5244,9025,0,0,9025,0,32,1,1,1,0,0,1,2563,2536,3138,2184,1,0,3588,0,0,0,0,0,0,2440,NA,0,0,NA,0,0,3588,3588,0,2440,1207,0,0,0,0,1,106,38,38
"8473",41,505,1326,1326,8983,0,0,8983,0,0,1,1,1,0,0,1,0,0,1011,1009,1,0,1326,0,0,0,0,329,1056,1221,NA,0,0,NA,0,0,1326,1326,0,1221,407,0,329,1056,750,1,51,26,26
"8474",41,6081,1321,1321,9060,0,0,9060,0,0,1,0,0,0,0,1,6002,6077,5932,6314,1,0,4186,0,0,0,0,6648,6648,5740,9088,1,1,9139,1,0,1321,1321,0,6002,5740,1005,6648,6125,6177,1,161,9,9
"8475",42,6788,1881,1881,8983,0,1,8983,0,48,1,0,0,1,0,0,6754,7360,6699,6341,1,1,5434,0,0,1,0,3643,6262,6918,NA,0,1,9054,1,1,1881,1881,1,6918,8100,3643,6262,6233,6249,1,161,9,9
"8476",41,3383,5434,5434,9018,0,0,9018,0,48,1,1,1,0,0,1,0,4153,2546,6832,1,1,5434,0,0,0,0,0,0,0,NA,0,0,NA,0,0,5434,5434,0,0,1102,0,0,0,0,1,161,26,26
"8477",41,6254,0,0,9060,0,1,9060,0,48,1,0,0,0,0,1,0,8723,7679,8613,1,1,5434,0,1,1,0,9926,9926,7562,NA,0,1,9082,1,1,0,0,1,8723,7562,10030,9926,8777,7662,1,161,0,0
"8478",44,16248,2299,2299,9011,0,0,9011,0,48,1,0,0,0,0,1,16248,16248,16248,16248,1,1,5434,0,0,0,0,4808,11538,16248,NA,0,0,9096,1,0,2299,2299,0,16248,8124,4808,11538,13462,13846,1,161,11,11
"8479",41,4121,418,418,8976,0,1,8976,0,48,1,0,0,0,0,1,3665,2228,3784,6806,1,1,5434,0,1,1,0,4000,4000,1713,NA,0,1,8999,1,1,418,418,1,1713,2000,4000,4000,4349,4523,1,161,2,2
"8480",38,6062,3971,3971,8990,1,0,8990,0,48,1,0,0,1,0,0,9091,8985,4528,1642,1,1,5434,0,0,0,0,25,9900,8972,9389,1,0,9138,1,0,3971,3971,0,8972,4726,25,9900,8200,8155,0,161,19,19
"8481",39,2680,7562,7562,8983,0,0,8983,1,46,1,1,1,0,0,0,0,5673,2598,2449,NA,1,5174,0,0,0,0,4154,4154,6154,NA,0,0,NA,0,0,5174,5174,0,6154,24,0,0,0,4154,1,153,38,38
"8482",40,3511,3491,3491,9004,0,0,9004,1,41,1,0,0,0,0,0,3645,3605,3390,3405,NA,0,4550,0,0,0,0,740,3808,3638,NA,0,0,9152,1,0,3491,3491,0,3638,3645,740,2969,3808,3659,1,134,20,20
"8483",41,3262,4108,4108,9053,1,0,9053,1,37,1,1,1,0,0,0,3262,3262,3262,3262,NA,1,4108,0,0,0,0,0,0,3360,NA,0,0,NA,0,0,4108,4108,0,3262,3360,362,0,0,0,0,121,26,26
"8484",39,10128,5225,5225,8990,0,0,8990,0,48,1,0,0,0,0,1,11335,10278,9828,9072,1,1,5434,0,0,0,1,0,0,10280,NA,0,0,NA,0,0,5225,5225,0,10280,21243,0,0,0,0,0,161,25,25
"8485",40,2336,304,304,9053,1,1,9053,1,35,1,0,0,0,0,0,0,3062,3211,3071,NA,1,3952,0,0,0,0,4075,4075,3380,NA,0,1,9076,1,1,304,304,0,3588,3380,2582,4075,4056,4202,0,117,2,2
"8486",39,6333,5434,5434,9039,1,0,9039,0,48,1,1,1,0,0,1,7294,5913,6636,5489,1,0,5434,0,0,0,0,1704,0,5935,NA,0,0,NA,0,0,5434,5434,0,5935,6989,1704,0,0,0,0,161,26,26
"8487",39,7312,5957,5957,8976,0,0,8976,1,0,1,1,1,0,0,0,7356,7411,6684,7798,NA,1,4186,0,0,0,0,3310,0,7356,NA,0,0,NA,0,0,4186,4186,0,7356,6620,3310,0,0,0,1,161,37,37
"8488",36,7802,1254,5016,8976,0,1,8976,0,48,1,0,0,1,0,0,7154,9673,7673,6706,0,1,5434,0,0,0,0,6400,6400,8346,9200,1,1,9040,1,1,1254,5016,0,8346,8399,6400,5880,0,0,1,161,6,24
"8489",38,3765,5148,5148,9011,0,0,9011,0,0,1,1,1,0,0,1,3823,3711,3625,3902,NA,1,3718,0,0,0,0,1706,1706,3496,NA,0,0,NA,0,0,3718,3718,0,3496,2281,0,0,0,1706,1,143,36,36
"8490",37,2051,3224,3224,9067,0,0,9067,0,29,1,1,1,1,0,0,750,2360,2700,2395,0,0,3224,0,0,0,0,0,0,1755,NA,0,0,NA,0,0,3224,3224,0,750,1755,1276,0,0,0,1,95,26,26
"8491",37,4094,3344,5434,9025,0,0,9025,0,48,1,0,1,0,0,1,3762,4642,3840,4131,1,0,5434,0,0,0,0,1962,196,960,9214,1,0,9145,1,0,3344,5434,0,960,4458,0,1962,196,1288,1,161,16,26
"8492",37,3209,2508,5434,9060,0,0,9060,1,48,1,0,1,0,0,0,4929,4777,841,2288,NA,1,5434,0,0,0,0,2315,0,4770,9186,1,0,9152,1,0,2508,5434,0,4929,4770,1121,2315,0,476,1,161,12,26
"8493",38,1079,2014,2014,8976,0,0,8976,0,0,1,1,1,1,0,0,1314,1521,511,971,1,0,1378,0,0,0,0,0,0,1188,NA,0,0,NA,0,0,1378,1378,0,1188,0,0,0,0,0,1,53,38,38
"8494",37,6189,5796,5796,8997,0,0,8997,1,0,1,1,1,0,0,0,6907,5700,6575,5575,NA,0,4186,0,0,0,0,3538,5750,5907,NA,0,0,NA,0,0,4186,4186,0,5907,6907,0,0,3538,5750,1,161,36,36
"8495",28,2294,267,2314,9046,0,0,9046,0,0,1,0,1,0,0,1,2387,2100,2415,2275,1,0,2314,0,0,0,0,1125,1125,2488,9102,1,1,9078,1,1,267,2314,0,2387,2488,37,1125,315,0,1,89,3,27
"8496",36,3246,5168,5168,9004,1,0,9004,0,0,1,1,1,0,0,1,3208,3760,3574,2440,1,0,3536,0,0,0,0,0,0,3940,NA,0,0,NA,0,0,3536,3536,0,3940,3024,0,0,0,0,0,136,38,38
"8497",37,2814,7942,7942,9032,0,0,9032,0,48,1,1,1,1,0,0,0,1302,5967,3987,1,1,5434,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,5434,5434,0,NA,NA,NA,NA,NA,NA,1,161,38,38
"8498",35,5003,1449,3017,9004,0,0,9004,0,0,1,0,0,0,0,1,6826,7389,4536,1261,1,1,4186,0,0,0,0,4109,8263,5042,9102,1,1,9075,1,1,1449,3017,0,5042,6821,4109,8263,4620,92,1,161,9,19
"8499",38,5355,2415,2415,9067,0,0,9067,1,0,1,0,0,0,0,0,5423,6231,4846,4919,NA,0,4186,0,0,0,0,3135,7273,0,NA,0,0,9180,1,0,2415,2415,0,5423,0,4003,3135,7273,8652,1,161,15,15
"8500",38,4559,5474,5474,8976,0,0,8976,0,0,1,1,1,0,0,1,5460,4329,4362,4085,1,0,4186,0,0,0,0,2288,2288,0,NA,0,0,NA,0,0,4186,4186,0,0,3593,0,0,2288,3923,1,161,34,34
"8501",20,3366,262,262,9018,0,1,9018,0,0,1,0,0,1,0,0,3295,3748,3300,3120,1,1,3406,0,0,0,0,5638,5638,3829,NA,0,1,9040,1,1,262,262,0,3829,2741,5638,4436,3568,4683,1,131,2,2
"8502",21,3454,0,0,9011,0,1,9011,0,0,1,0,0,1,0,0,4010,3086,3548,3172,1,0,3640,0,0,0,0,3404,3404,3462,NA,0,1,9034,1,1,0,0,0,3462,4385,3404,3997,3345,3914,1,140,0,0
"8503",23,763,57,171,8990,0,1,8990,0,0,1,0,0,0,0,1,0,14,1782,1258,1,1,1482,0,1,1,0,3750,3750,960,9326,1,1,9005,1,1,57,171,1,960,3358,3750,3167,3877,0,1,57,1,3
"8504",27,4641,5434,5434,9046,0,0,9046,0,48,1,1,1,1,0,0,4926,4393,4367,4878,1,1,5434,0,0,0,0,2813,0,4622,NA,0,0,9250,1,0,5434,5434,0,4926,4622,454,0,2813,0,1,161,26,26
"8505",25,3285,0,0,9046,0,1,9046,0,0,1,0,0,0,0,1,3119,3454,3464,3103,1,0,3328,0,0,0,0,3623,3623,3394,NA,0,1,9056,1,1,0,0,0,3119,3394,3273,3623,3533,3723,1,128,0,0
"8506",35,2810,462,462,9004,0,1,9004,0,36,1,0,0,0,0,1,2051,2807,3357,3024,1,1,4004,0,0,0,0,2753,2753,2576,9466,1,1,9033,1,1,462,462,0,2576,2387,2753,2233,2657,2372,1,118,3,3
"8507",38,4319,209,5434,9004,1,0,9004,0,48,1,0,1,1,0,0,4493,5291,3022,4471,0,1,5434,0,0,0,0,4828,4828,5272,9088,1,1,9018,1,1,209,5434,0,5272,4310,4828,4735,2993,0,0,161,1,26
"8508",37,7882,209,209,8976,1,1,8976,0,48,1,0,0,0,0,1,10210,9184,6137,5995,NA,1,5434,0,0,0,0,12010,12010,7515,NA,0,1,9006,1,1,209,209,0,7515,6231,12010,8782,3872,3592,0,161,1,1
"8509",38,5187,1449,1449,9032,0,1,9032,1,0,1,0,0,0,0,0,4977,5519,5519,4731,NA,1,4186,0,0,0,0,2750,8250,5743,NA,0,1,9103,1,1,1449,1449,0,5743,5989,2750,8250,6875,8250,1,161,9,9
"8510",35,3119,1881,1881,9074,0,1,9074,1,48,1,0,0,0,0,0,0,4777,4100,3600,NA,1,5434,0,0,0,0,3215,5535,84,NA,0,1,9146,1,1,1881,1881,0,4777,84,1885,3215,5535,6093,1,161,9,9
"8511",34,5381,5434,5434,9039,0,0,9039,1,48,1,1,1,0,0,0,4938,5887,5762,4938,NA,1,5434,0,0,0,0,2000,0,6015,9403,1,0,NA,0,0,5434,5434,0,6015,5192,0,0,0,2000,1,161,26,26
"8512",33,1160,321,321,8990,1,1,8990,0,25,1,0,0,1,0,0,0,1975,2428,235,1,0,2782,0,0,0,0,3664,3664,3451,NA,0,1,9019,1,1,321,321,0,3451,2132,3664,3778,3318,3542,0,82,3,3
"8513",23,5491,644,644,9074,0,1,9074,1,0,1,0,0,0,0,0,4499,6489,6071,4904,NA,1,4186,0,0,0,0,3732,3732,4651,NA,0,1,9110,1,1,644,644,0,4499,4651,3176,3732,3829,3829,1,161,4,4
"8514",35,4616,7942,7942,8976,1,0,8976,0,48,1,1,1,0,0,1,4213,5513,4661,4075,0,1,5434,0,0,0,0,0,0,4738,NA,0,0,NA,0,0,5434,5434,0,4738,1773,0,0,0,0,0,161,38,38
"8515",33,1313,3302,3302,9004,1,0,9004,0,30,1,1,1,0,0,1,0,0,2082,3169,1,1,3302,0,0,0,0,NA,NA,NA,9046,1,0,NA,0,0,3302,3302,0,NA,NA,NA,NA,NA,NA,0,97,26,26
"8516",34,2103,5358,5358,8983,1,0,8983,0,33,1,1,1,1,0,0,1781,844,3667,2122,0,1,3666,0,0,0,0,749,5010,1459,NA,0,0,NA,0,0,3666,3666,0,1459,1230,749,1811,1295,5010,0,108,38,38
"8517",35,1588,485,2328,9034,1,0,9032,0,23,1,0,0,0,0,1,1767,800,2231,1553,1,0,2522,0,1,1,0,2336,1797,1696,9165,1,1,9078,1,1,485,2328,0,1696,3407,2336,1797,1628,4926,0,74,5,24
"8518",34,6004,2576,2576,8976,1,0,8976,1,0,1,0,0,0,0,0,5661,5604,7029,5721,NA,1,4186,0,0,0,0,2276,5105,5209,9397,1,0,9096,1,0,2576,2576,0,5209,3859,2276,5105,5090,4259,0,161,16,16
"8519",36,3819,0,394,9039,1,0,9039,0,46,1,0,0,0,0,1,4082,4044,3375,3774,1,0,5122,0,0,0,0,3519,3519,4800,9053,1,1,9047,1,1,0,394,0,4800,4531,3519,4848,5209,4674,0,151,0,2
"8520",34,6388,6118,6118,8983,1,0,8983,1,0,1,1,1,0,0,0,6689,6324,6226,6313,NA,1,4186,0,0,0,0,0,0,6598,NA,0,0,NA,0,0,4186,4186,0,6598,3747,0,0,0,0,0,161,38,38
"8521",35,3588,161,2415,8997,1,0,8997,0,0,1,0,0,1,0,0,7736,2199,4335,83,0,1,4186,0,0,0,0,3528,3528,7615,9060,1,1,9015,1,1,161,2415,0,7615,7018,3528,4975,8920,6525,0,161,1,15
"8522",35,1154,4256,4256,8997,1,0,8997,0,26,1,1,1,0,0,1,0,0,2848,1768,1,0,2912,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,2912,2912,0,NA,NA,NA,NA,NA,NA,0,86,38,38
"8523",36,3263,5070,5070,9039,0,0,9039,1,45,1,1,1,0,0,0,4157,3946,2549,2398,NA,0,5070,0,0,0,0,872,1648,4705,9445,1,0,NA,0,0,5070,5070,0,4705,3013,872,841,1648,2981,1,150,26,26
"8524",34,2306,7942,7942,8976,1,0,8976,0,48,1,1,1,1,0,0,0,4302,4766,158,1,0,5434,0,0,0,0,0,0,4499,NA,0,0,NA,0,0,5434,5434,0,4499,0,0,0,0,0,0,161,38,38
"8525",35,1234,2760,2760,9040,1,0,9064,0,27,1,0,0,1,0,0,0,3618,1152,167,1,1,2990,0,0,0,0,0,0,1193,NA,0,0,NA,0,0,2760,2760,0,3618,1193,0,0,0,0,0,88,24,24
"8526",35,3085,7942,7942,9004,1,0,9004,1,48,1,1,1,0,0,0,0,4451,4712,3177,NA,0,5434,0,0,0,0,3561,3561,5032,NA,0,0,NA,0,0,5434,5434,0,5032,3152,0,0,0,3561,0,161,38,38
"8527",33,3617,417,417,9081,0,0,9081,0,0,1,0,0,1,0,0,3750,3750,3483,3483,0,1,3614,0,0,0,0,1012,0,11500,9459,1,1,9475,1,0,417,417,0,3750,11500,4000,0,0,1012,1,139,3,3
"8528",36,8502,4025,4025,9040,0,0,9039,1,0,1,0,0,0,0,0,8502,9919,7085,8502,NA,0,4186,0,0,0,0,7541,0,8502,NA,0,0,9237,1,0,4025,4025,0,8502,7085,7541,0,0,0,1,161,25,25
"8529",31,2248,1299,2244,9074,0,0,9074,1,0,1,0,0,0,0,0,1541,2648,2450,2353,NA,1,2470,0,0,0,0,670,1082,1455,9186,1,0,9186,1,0,1299,2244,0,1541,1455,825,670,1082,1976,1,95,14,25
"8530",33,4500,5434,5434,9039,0,0,9039,0,48,1,1,1,0,0,1,4960,4253,4488,4300,1,1,5434,0,0,0,0,3317,3317,3925,NA,0,0,NA,0,0,5434,5434,0,3925,4502,0,0,3317,5251,1,161,26,26
"8531",34,4448,7106,7106,9011,0,0,9011,1,48,1,1,1,0,0,0,4519,5886,4911,2476,NA,0,5434,0,0,0,0,88,0,5507,9079,1,0,NA,0,0,5434,5434,0,5507,4970,88,0,879,0,1,161,34,34
"8532",33,1216,2990,2990,9040,0,0,9039,0,27,1,1,1,1,1,0,0,3921,819,125,0,0,2990,0,0,0,0,0,0,3921,NA,0,0,NA,0,0,2990,2990,0,3921,4014,0,0,0,0,0,88,26,26
"8533",35,1600,244,1306,8990,0,0,8990,0,28,1,0,0,1,0,0,0,2335,2707,1357,1,1,3172,0,0,0,0,1257,1257,4090,9053,1,1,9014,1,1,244,1306,0,4090,3498,1257,0,0,0,1,94,2,11
"8534",34,6599,2717,2717,9081,0,0,9081,0,48,1,0,0,0,0,1,6984,7926,4793,6694,1,1,5434,0,0,0,0,5567,6968,7355,NA,0,0,9173,1,0,2717,2717,0,6984,7355,3198,5567,6968,7327,1,161,13,13
"8535",34,5117,6118,6118,9032,0,0,9032,1,0,1,1,1,0,0,0,3716,5069,5283,6401,NA,1,4186,0,0,0,0,81,0,6370,NA,0,0,NA,0,0,4186,4186,0,6370,4242,81,9,0,0,1,161,38,38
"8536",34,1711,3354,3354,9067,1,0,9067,0,30,1,1,1,1,0,0,2004,441,1059,3340,1,0,3354,0,0,0,0,561,1526,0,NA,0,0,NA,0,0,3354,3354,0,2004,0,204,0,561,1526,0,99,26,26
"8537",33,2700,0,0,9025,0,0,9025,1,40,1,0,0,0,0,0,3600,3600,1800,1800,NA,0,4498,0,0,0,0,0,0,1200,NA,0,1,9032,1,0,0,0,0,1200,6100,0,0,0,0,1,133,0,0
"8538",36,7340,921,921,8997,0,1,8997,0,0,1,0,0,0,0,1,6946,7965,6669,7781,1,0,4186,0,1,1,0,7661,7661,8104,NA,0,1,9044,1,1,921,921,1,8104,6483,7661,8155,8092,8092,1,161,6,6
"8539",31,5179,7942,7942,9004,0,0,9004,1,48,1,1,1,0,0,0,1060,1820,10185,7650,NA,1,5434,0,0,0,0,0,0,3125,NA,0,0,NA,0,0,5434,5434,0,3125,3375,0,0,0,0,1,161,38,38
"8540",34,8444,1045,1045,8976,0,1,8976,0,48,1,0,0,1,0,0,8424,9828,8424,7098,0,1,5434,0,0,0,0,8625,0,10179,NA,0,1,9020,1,1,1045,1045,0,10179,0,0,0,8625,2420,1,161,5,5
"8541",31,985,3610,3610,8976,0,0,8976,0,22,1,1,1,0,0,1,0,0,2096,1843,0,1,2470,0,0,0,0,0,0,5200,NA,0,0,NA,0,0,2470,2470,0,5200,2631,0,0,0,0,1,73,38,38
"8542",33,6333,627,627,9018,0,0,9018,0,48,1,0,0,1,0,0,7731,5769,6500,5330,1,1,5434,0,0,0,0,0,0,5577,NA,0,1,9111,1,0,627,627,0,5577,0,0,0,0,0,1,161,3,3
"8543",22,2969,912,912,8976,0,1,8976,0,0,1,0,0,0,0,1,0,3691,3967,4218,1,1,3952,0,0,0,0,3834,3834,4103,NA,0,1,9027,1,1,912,912,0,4103,1215,3834,2970,3203,3293,1,152,6,6
"8544",34,883,1664,1664,8997,0,0,8997,0,13,1,1,1,0,0,1,1190,1035,159,1148,1,0,1664,0,0,0,0,200,3368,1601,NA,0,0,NA,0,0,1664,1664,0,1601,1824,0,200,3368,2173,1,51,26,26
"8545",25,2257,1615,1615,9067,0,0,9067,0,0,1,0,0,0,0,1,1803,2363,2732,2130,1,0,2470,0,0,0,0,1520,1520,2058,NA,0,0,9223,1,0,1615,1615,0,1803,2058,418,0,1520,1467,1,95,17,17
"8546",28,1046,1482,1482,9067,1,0,9067,0,0,1,1,1,0,0,1,0,1632,1129,1423,1,1,1482,0,0,0,0,560,560,1728,NA,0,0,NA,0,0,1482,1482,0,1632,1728,0,0,0,560,0,57,26,26
"8547",31,3660,3822,3822,9067,0,0,9067,0,0,1,1,1,0,0,1,4200,3728,3227,3484,1,1,3822,1,0,0,0,0,0,4480,9200,1,0,NA,0,0,3822,3822,0,4200,4480,1625,0,0,0,0,147,26,26
"8548",26,1227,2028,2028,9060,0,0,9060,0,18,1,1,1,0,0,1,967,1479,1709,752,1,0,2028,0,0,0,0,33,0,479,NA,0,0,NA,0,0,2028,2028,0,967,479,0,0,33,0,1,60,26,26
"8549",39,2226,1950,1950,8997,0,0,8997,0,30,1,0,0,1,0,0,2741,2441,1066,2655,0,0,3380,0,0,0,0,395,2050,2600,NA,0,0,9110,1,0,1950,1950,0,2600,1858,395,2050,2713,2358,1,100,15,15
"8550",31,2020,3900,3900,9040,0,0,9039,1,0,1,1,1,0,0,0,0,0,4875,3204,NA,1,3900,0,0,0,0,457,0,4875,NA,0,0,NA,0,0,3900,3900,0,4875,5693,457,1039,0,0,1,150,26,26
"8551",32,1824,2736,2736,8997,1,0,8997,1,0,1,1,1,0,0,0,1614,1911,1955,1817,NA,1,1872,0,0,0,0,1802,509,1985,NA,0,0,NA,0,0,1872,1872,0,1985,952,0,0,1802,509,0,72,38,38
"8552",32,4549,7942,7942,9032,1,0,9032,0,48,1,1,1,0,0,1,4754,4729,4337,4377,1,0,5434,0,0,0,0,464,3664,5068,NA,0,0,NA,0,0,5434,5434,0,5068,6444,464,865,2988,3664,0,161,38,38
"8553",25,1172,770,770,8997,0,0,8997,0,0,1,0,0,0,0,1,0,3146,1004,536,1,1,2002,0,1,1,0,1618,3173,4764,NA,0,1,9076,1,0,770,770,1,4764,1341,1618,3173,3506,3130,1,77,10,10
"8554",23,2581,816,816,9053,0,1,9053,0,0,1,0,0,0,1,1,2792,2625,2699,2207,1,0,2652,0,1,1,0,3886,0,2875,NA,0,1,9117,1,1,816,816,1,2792,2875,735,0,3886,0,0,102,8,8
"8555",32,8051,2254,2254,9039,0,0,9039,0,0,1,0,0,0,0,1,9393,6709,8051,8051,1,1,4186,0,0,0,0,5073,8751,8856,NA,0,0,9147,1,0,2254,2254,0,8856,7380,5073,5834,8751,8751,1,161,14,14
"8556",31,2262,128,128,9039,0,1,9039,1,30,1,0,0,0,0,0,1935,1844,2881,2390,NA,0,3328,0,0,0,0,166,0,1889,NA,0,1,9069,1,1,128,128,0,1889,1707,166,0,1245,2352,1,98,1,1
"8557",31,1640,200,2600,9004,0,0,9004,1,0,1,0,1,0,0,0,2899,2521,652,487,NA,0,2600,0,0,0,0,1739,1739,0,9137,1,1,9027,1,1,200,2600,0,0,98,1739,408,0,0,1,100,2,26
"8558",39,1938,720,720,9067,0,1,9067,0,0,1,0,0,1,1,0,2149,1924,1527,2151,0,0,2080,0,0,0,0,1681,1681,1836,NA,0,1,9140,1,1,720,720,0,2149,1836,730,1681,1345,1824,0,80,9,9
"8559",30,1536,2080,2080,9074,0,0,9074,0,0,1,1,1,1,0,0,1080,2080,2240,743,1,0,2080,0,0,0,0,1280,0,1080,9158,1,0,9356,1,0,2080,2080,0,1080,1080,3920,1280,0,0,1,80,26,26
"8560",32,3419,4186,4186,9069,1,0,9067,1,0,1,1,1,0,0,0,672,4688,3876,4442,NA,1,4186,0,0,0,0,1968,2604,0,NA,0,0,NA,0,0,4186,4186,0,672,0,0,1968,2204,2604,0,161,26,26
"8561",31,625,1690,1690,9040,0,0,9039,0,14,1,1,1,0,0,1,0,0,1547,952,1,1,1690,0,0,0,0,0,0,1547,NA,0,0,NA,0,0,1690,1690,0,1547,1245,0,0,0,0,1,51,26,26
