"","AGE","AVPREARN","BONELIGB","CLAIMDT","DEPALLOW","ELIG2","L1QWAGES","L2QWAGES","L3QWAGES","L4QWAGES","MALE","MBASR","NOHSUB","NOHSUB1","POSPEARN","POSQEARN","PREPEARN","SRBEN1","SRBENYR","WGETOT1","WGETOT2","WGETOT3","WGETOT4","WGETOT5","WGETOT6","Z_HIE","Z_JSIE","A_HIE","A_JSIE","time_r","status_r","RACE"
"4687",41,7500,0,8990,48,1,0,12500,2500,15000,1,5434,0,0,0,0,21250,5434,5434,21250,2000,0,0,0,0,0,1,0,1,182,0,"White"
"4688",43,5061,1,9004,48,1,5005,5005,5614,4620,0,5434,0,0,4936,6250,5453,1463,3135,5453,5448,4936,6250,6250,0,1,0,0,0,57,1,"White"
"4689",43,6271,1,8976,0,1,6175,6224,6510,6175,0,4186,0,0,5633,5633,6175,1127,1127,6175,4354,5633,5200,4550,3250,0,0,0,0,58,1,"White"
"4690",42,5525,0,9011,48,1,5700,5600,6300,4500,1,5434,0,0,4275,4275,5700,209,5434,5700,4750,4275,3325,1408,2473,0,1,0,0,15,1,"White"
"4691",43,1976,0,9011,33,1,0,1956,2090,3858,0,3718,0,0,0,0,2063,2431,2431,2063,1322,0,0,0,0,0,0,0,0,127,1,"Black"
"4692",42,4075,0,9060,47,1,4014,4174,4246,3866,0,5278,0,0,0,0,4097,5278,5278,4014,4097,7015,0,0,0,1,0,0,0,182,0,"Black"
"4693",41,1492,1,9074,0,1,0,3680,1793,496,1,2626,1,1,3669,3669,2494,0,0,3680,2494,1710,3669,4799,3507,0,1,0,1,8,1,"White"
"4694",39,1244,0,9060,28,1,0,0,3812,1162,1,3120,0,0,2371,4951,312,3120,3120,3812,312,1573,0,2371,4951,1,0,1,0,182,0,"White"
"4695",39,2413,0,9004,36,1,3430,2929,2987,307,1,4030,0,0,3575,3575,3398,4030,4030,3398,2622,0,0,3575,499,0,1,0,1,182,0,"White"
"4696",43,4638,0,9032,0,1,4550,4550,4900,4550,1,4186,0,0,523,4036,4550,4186,4186,4550,4875,0,523,4036,2963,0,1,0,1,182,0,"White"
"4697",40,3877,0,8976,45,1,4152,3850,3873,3632,0,5044,0,0,2278,2615,4492,4462,4462,4492,2027,0,2278,2615,2542,0,1,0,1,170,1,"White"
"4698",41,4029,0,9074,0,1,4161,4029,3963,3963,0,3952,0,0,0,0,4161,3952,3952,4161,4161,6058,0,0,0,0,0,0,0,182,0,"White"
"4699",40,2650,0,9039,0,1,2600,2600,2600,2800,0,2600,0,0,0,0,2600,2600,2600,2600,1800,0,0,0,0,0,0,0,0,182,0,"White"
"4700",40,8959,0,9011,48,1,8920,7673,11375,7870,1,5434,0,0,25,4261,11068,5434,5434,11068,5764,25,512,1927,4261,1,0,0,0,182,0,"White"
"4701",40,668,0,8983,12,1,1576,521,0,575,1,1638,0,0,0,0,1186,1638,1638,1186,0,0,0,0,0,0,1,0,1,182,0,"White"
"4702",43,1310,0,9053,23,1,1861,483,621,2275,0,2600,0,0,0,0,2275,1455,1455,1861,2275,807,0,0,0,0,1,0,1,113,1,"White"
"4703",41,3377,0,9039,48,1,4097,4942,3398,1070,1,5434,0,0,3965,1443,5769,209,2717,5769,3482,3965,1443,5827,5559,0,1,0,1,15,1,"White"
"4704",40,6250,0,9053,48,1,6249,6214,6067,6471,1,5434,0,0,7144,7144,6412,2299,2299,6249,6412,1290,7144,7008,7124,0,1,0,1,85,1,"White"
"4705",40,964,0,9081,0,1,0,1833,1289,734,1,1508,0,0,97,97,1523,1508,1508,1833,1523,0,0,0,97,0,1,0,1,182,0,"White"
"4706",32,2834,0,9011,46,1,0,3930,4347,3061,1,5174,0,0,0,0,3931,5174,5174,3931,1512,0,0,0,0,1,0,1,0,182,0,"Hispanic"
"4707",37,755,0,9067,16,1,0,1594,1294,133,0,1820,0,0,684,2485,1953,1820,1820,1594,1953,840,0,684,2485,0,1,0,1,182,0,"White"
"4708",35,2086,0,8997,0,1,0,2702,2572,3072,1,2782,0,0,0,0,2191,2782,2782,2191,844,0,0,0,0,0,0,0,0,182,0,"Black"
"4709",36,5838,0,9053,48,1,4603,5495,7170,6085,1,5434,0,0,4169,113,3692,4807,4807,4603,3692,1131,4169,113,0,1,0,1,0,182,0,"Black"
"4710",36,4219,0,8990,0,1,0,5625,5625,5625,0,4186,0,0,3206,5145,5625,4186,4186,5625,4688,0,3206,5145,4485,0,1,0,1,182,0,"White"
"4711",36,4198,1,9011,48,1,4739,4112,4472,3468,0,5434,0,0,1354,0,4062,1463,1463,4062,8259,1354,0,0,0,1,0,1,0,57,1,"Black"
"4712",27,4347,1,9046,0,1,6192,4977,5654,565,0,4186,0,0,3760,3760,6635,1127,1127,6192,6635,524,3760,4675,6520,0,0,0,0,72,1,"White"
"4713",37,6191,0,9004,48,1,6420,6114,6114,6114,1,5434,0,0,6231,6231,2140,1045,3344,2140,2782,6231,0,8048,6438,0,0,0,0,44,1,"White"
"4714",43,4550,0,9067,0,1,4396,4332,4283,5188,0,4186,0,0,251,72,3764,4186,4186,4396,3764,1603,0,251,72,1,0,1,0,182,0,"Black"
"4715",40,2587,0,9011,0,1,2855,2831,2332,2330,0,2756,0,0,1358,1358,1404,2756,2756,1404,1015,0,0,0,1358,0,1,0,1,182,0,"Black"
"4716",33,5002,0,8983,0,1,9621,444,5668,4275,0,4186,0,0,5038,0,6500,2737,2737,6500,3500,5038,0,0,0,1,0,0,0,128,1,"White"
"4717",46,4264,0,9046,48,1,5767,803,8587,1898,1,5434,0,0,3140,6492,5295,5394,5394,5767,5295,4834,3140,5304,6492,1,0,1,0,182,0,"White"
"4718",38,799,0,9039,18,1,0,0,1998,1196,1,2028,0,0,0,0,1998,2028,2028,1998,182,0,0,0,0,0,1,0,0,182,0,"Hispanic"
"4719",33,3266,0,8997,0,1,3378,3307,3012,3367,1,3250,0,0,615,3139,3312,2375,2375,3312,2039,615,3139,3574,3603,0,0,0,0,156,1,"Black"
"4720",48,2262,1,9011,34,1,3204,2768,256,2819,0,3796,0,0,2514,2514,4245,0,0,4245,663,2514,3107,3851,717,1,0,0,0,7,1,"Hispanic"
"4721",35,988,0,9011,22,1,0,0,1750,2200,0,2470,0,0,604,604,2950,2470,2470,2950,1400,0,0,604,1304,0,1,0,1,182,0,"White"
"4722",36,6750,0,8983,0,1,6850,6850,7050,6250,1,4186,0,0,521,6645,6850,4186,4186,6850,5445,0,521,6645,0,0,1,0,1,182,0,"White"
"4723",36,2719,1,8976,0,1,3061,1640,2351,3825,0,3328,1,1,3139,3139,2292,1024,1024,2292,1498,3139,3420,3384,3798,1,0,1,0,64,1,"White"
"4724",36,3977,0,9039,0,1,1882,4533,4527,4965,0,4186,0,0,1704,1704,1882,4186,4186,1882,2616,0,0,1704,519,0,1,0,1,182,0,"White"
"4725",25,2975,1,9046,0,1,0,0,8856,3046,1,4186,0,0,3389,3389,4798,483,1127,8856,4798,162,3389,9647,4429,0,0,0,0,27,1,"White"
"4726",30,3520,1,8990,0,1,4966,3297,2703,3112,1,3978,0,0,4615,5538,4940,1377,1377,4940,1900,4615,5538,5538,6462,0,0,0,0,71,1,"White"
"4727",31,6821,0,9067,48,1,9396,5940,5895,6055,1,5434,1,1,5820,9246,6108,2090,2090,9396,6108,4568,5820,9246,5836,1,0,1,0,78,1,"White"
"4728",37,1741,1,9046,26,1,2186,2325,1246,1205,0,2860,0,0,2600,2600,2502,550,550,2186,2502,1792,2600,3000,2400,1,0,1,0,37,1,"White"
"4729",36,2491,0,9060,0,1,987,3341,3015,2621,0,3068,0,0,0,0,1023,3068,3068,987,1023,194,0,0,0,0,0,0,0,182,0,"Black"
"4730",34,5057,0,9011,48,1,4613,5504,4798,5311,1,5434,0,0,0,0,6406,5434,5434,6406,3994,0,0,0,0,1,0,0,0,182,0,"Black"
"4731",34,5957,0,9046,48,1,5423,7469,5115,5823,0,5434,0,0,100,0,5287,5434,5434,5423,5287,0,0,100,0,0,0,0,0,182,0,"Black"
"4732",36,2573,0,9025,0,1,3423,2965,2351,1554,1,3094,0,0,0,0,2709,3094,3094,2709,2253,0,0,0,0,0,1,0,1,182,0,"Black"
"4733",34,3151,0,9067,0,1,3004,3410,2874,3315,1,3250,0,0,1113,0,3455,3250,3250,3004,3455,1521,1113,76,0,0,1,0,1,182,0,"Black"
"4734",42,10089,0,8997,48,1,9775,10952,10004,9623,1,5434,0,0,0,0,11487,1463,1463,11487,4937,0,0,0,0,0,0,0,0,57,1,"Other"
"4735",34,2603,0,9011,40,1,0,3312,3750,3351,0,4472,0,0,1885,3876,3732,4472,4472,3732,0,0,1885,4341,3876,1,0,1,0,182,0,"Black"
"4736",25,4267,1,9011,0,1,4950,3886,3774,4456,0,4186,0,0,4855,4855,4309,88,88,4309,3987,4855,4974,4922,4963,0,0,0,0,11,1,"White"
"4737",32,3002,1,9018,0,1,2995,3051,3095,2867,1,2964,0,0,2386,2386,3408,114,114,3408,3037,2386,3647,3857,4034,1,0,1,0,16,1,"Black"
"4738",32,1072,1,8997,19,1,2217,934,1110,28,1,2106,0,0,3732,3732,3506,0,81,3506,3274,3732,3647,3095,3354,0,0,0,0,2,1,"White"
"4739",33,7366,0,8990,0,1,7500,9457,6368,6140,0,4186,0,0,128,203,6577,4186,4186,6577,5937,0,128,0,203,0,0,0,0,182,0,"Black"
"4740",34,2771,1,8976,40,1,3597,3605,1768,2115,0,4498,0,0,3998,3998,3342,519,519,3342,2196,3998,3998,3998,4293,0,0,0,0,30,1,"White"
"4741",33,4201,0,9039,48,1,4924,4220,5080,2581,1,5434,0,0,2864,3644,4220,2299,2299,4220,422,2864,3644,3690,1463,0,0,0,0,86,1,"Hispanic"
"4742",34,6300,1,8983,0,1,6444,5592,6559,6605,0,4186,0,0,4415,4415,7715,161,2898,7715,1942,4415,2902,0,0,0,0,0,0,16,1,"White"
"4743",35,3010,1,8997,44,1,3047,1161,3762,4071,0,4914,1,1,3150,3150,3353,0,0,3353,3112,3150,3212,3190,3658,0,1,0,1,7,1,"White"
"4744",33,1665,0,8990,0,1,3560,2716,54,329,0,3016,0,0,243,3017,0,3016,3016,0,2049,0,243,3017,3643,0,0,0,0,182,0,"White"
"4745",34,7511,0,8997,48,1,7550,7554,7225,7716,1,5434,0,0,4287,0,7324,836,5016,7324,5320,0,0,0,4287,1,0,0,0,36,1,"White"
"4746",31,494,0,8983,11,1,0,987,0,988,1,1612,0,0,635,0,3615,1612,1612,3615,2237,0,635,0,0,1,0,1,0,182,0,"White"
"4747",31,816,1,8990,14,1,0,1263,1150,853,0,1690,1,1,1496,1496,1221,0,919,1221,915,1496,1438,1283,603,0,1,0,1,12,1,"White"
"4748",31,1113,0,9046,20,1,0,1606,1875,973,1,2210,0,0,1748,1748,1650,935,935,500,1650,150,1748,1706,1500,0,0,0,0,182,0,"White"
"4749",33,4323,0,8997,48,1,3962,5334,4566,3431,0,5434,0,0,356,2162,4465,5434,5434,4465,2812,356,0,2162,4928,1,0,1,0,182,0,"White"
"4750",33,3366,0,9039,0,1,7188,3541,1229,1507,1,4186,0,0,3541,3541,7188,0,1771,7188,7453,3541,4466,5907,5320,0,0,0,0,9,1,"White"
"4751",29,6168,0,9004,48,1,4969,6043,7406,6251,1,5434,0,0,106,284,5989,5434,5434,5989,4886,106,571,1427,284,1,0,1,0,182,0,"White"
"4752",32,676,1,9053,15,1,0,0,1535,1171,1,1716,1,1,3107,3107,0,330,330,0,0,0,3107,212,0,0,1,0,1,44,1,"White"
"4753",30,1564,0,9032,22,1,1926,1944,1403,983,0,2444,0,0,247,1572,1984,1786,1786,1984,1423,0,247,1572,1530,0,1,0,1,182,0,"White"
"4754",32,4414,1,9053,48,1,4550,4470,4432,4204,1,5434,0,0,4281,4281,4550,209,209,4550,4550,3756,4281,4494,0,0,1,0,1,16,1,"White"
"4755",31,2285,0,9011,48,1,0,0,6134,3006,1,5434,0,0,1445,0,4695,5434,5434,4695,5851,0,1445,0,0,0,0,0,0,182,0,"Black"
"4756",31,6036,1,9053,0,1,6462,5185,6566,5930,0,4186,1,1,3769,3769,6725,322,322,6462,6725,5697,3769,3231,3819,1,0,1,0,22,1,"White"
"4757",32,3838,0,9025,44,1,3602,3911,4022,3819,0,4966,0,0,0,0,3662,4966,4966,3662,3509,0,0,0,0,0,1,0,1,182,0,"Black"
"4758",22,1406,1,9032,0,1,977,1493,1104,2050,1,1716,0,0,1666,3155,2927,264,264,2927,3276,1666,3155,3414,3631,1,0,1,0,36,1,"White"
"4759",30,5174,0,9081,0,1,5655,5620,5340,4082,1,4186,0,0,2333,3973,7138,2093,2093,5655,7138,3325,2333,3973,4509,1,0,1,0,100,1,"White"
"4760",31,711,0,9060,13,1,1630,80,539,593,1,1664,0,0,3609,3097,3134,1664,1664,1630,3134,0,0,3609,3097,0,0,0,0,182,0,"Black"
"4761",31,497,0,9039,0,1,0,596,1352,42,1,1326,0,0,1216,1216,596,0,0,596,7543,1216,989,1016,0,0,1,0,1,103,1,"Black"
"4762",30,7423,0,9011,0,1,8480,7380,7505,6325,1,4186,0,0,1522,6250,3869,2093,2093,3869,7421,1522,6250,6250,6250,0,1,0,1,99,1,"White"
"4763",26,1490,0,9032,0,1,426,843,2374,2318,1,2262,0,0,792,161,0,174,348,0,1293,792,161,962,1953,0,1,0,1,23,1,"White"
"4764",30,3585,1,9004,48,1,0,5147,6473,2719,1,5434,0,0,3955,3955,6219,1045,1045,6219,4924,3955,4495,4701,4093,1,0,0,0,45,1,"White"
"4765",30,2750,1,8976,0,1,0,0,5500,5500,0,4186,0,0,6750,6750,0,322,322,0,6750,6750,6750,6750,6750,1,0,1,0,22,1,"White"
"4766",29,3471,0,9004,42,1,3450,3515,4012,2908,1,4706,0,0,2057,3690,3450,4106,4106,3450,2564,0,2057,3690,4649,1,0,0,0,164,1,"White"
"4767",30,2086,1,9032,0,1,1093,2461,2742,2047,1,2496,0,0,3506,5614,2876,672,672,2876,2038,3506,5614,7539,4916,0,1,0,1,58,1,"White"
"4768",30,5605,0,8983,48,1,2767,4513,5172,9969,1,5434,0,0,0,0,10672,5434,5434,10672,2498,0,0,0,0,1,0,1,0,182,0,"White"
"4769",30,3659,0,8976,42,1,3688,3790,3613,3546,0,4706,0,0,3533,3533,3736,0,4706,3736,1991,3533,70,0,0,1,0,1,0,46,1,"Hispanic"
"4770",29,3159,0,8983,39,1,2764,3323,3002,3547,0,4316,0,0,365,1770,4059,4316,4316,4059,753,0,0,365,1770,0,0,0,0,182,0,"White"
"4771",28,2615,0,8983,40,1,0,3418,3581,3460,0,4446,0,0,110,1195,5112,4446,4446,5112,1780,110,1643,3731,1195,1,0,1,0,182,0,"Black"
"4772",28,2000,1,9011,0,1,0,0,3695,4306,0,3848,0,0,4849,5033,3447,740,2072,3447,3466,4849,5033,5367,2645,1,0,0,0,42,1,"Black"
"4773",41,624,0,8983,13,1,0,1411,196,891,1,1664,0,0,0,0,765,1664,1664,765,933,0,0,0,0,1,0,0,0,182,0,"Hispanic"
"4774",31,867,0,9025,18,1,0,2673,578,217,0,2028,0,0,2254,2048,2456,2028,2028,2456,2520,0,2254,2048,0,1,0,1,0,182,0,"Black"
"4775",28,1383,0,9018,23,1,0,1499,1771,2262,0,2548,0,0,0,0,563,2548,2548,563,0,0,0,0,0,1,0,1,0,182,0,"Hispanic"
"4776",31,791,1,9067,0,1,0,111,2529,524,1,1482,0,0,424,424,2805,171,285,0,2805,2330,424,0,0,1,0,1,0,28,1,"Black"
"4777",28,3712,0,8990,43,1,3834,3796,3643,3575,0,4784,0,0,83,83,3796,0,4784,3796,3335,83,1280,3528,6463,0,1,0,1,28,1,"Black"
"4778",22,3270,1,9004,0,1,2834,3637,3541,3070,0,3458,0,0,2254,0,3399,665,665,3399,3623,0,2254,2272,2468,1,0,0,0,44,1,"White"
"4779",26,643,0,9032,0,1,497,801,892,383,1,1326,0,0,1815,1815,528,459,459,528,1118,0,1815,3831,2903,1,0,1,0,93,1,"Black"
"4780",28,1794,0,9011,0,1,2688,1566,1242,1682,0,2106,0,0,134,2919,3264,1701,2106,3264,2618,134,2633,2919,4855,0,1,0,1,155,1,"White"
"4781",28,2997,0,9011,36,1,3100,2726,3392,2771,0,4056,0,0,0,0,2075,4056,4056,2075,0,0,0,0,0,0,0,0,0,182,0,"White"
"4782",30,1576,0,8976,0,1,2049,2606,726,923,1,2236,0,0,1993,1993,1477,258,2236,1477,0,1993,211,0,1741,1,0,1,0,42,1,"White"
"4783",26,2822,0,8983,0,1,3325,2966,2467,2528,1,3042,0,0,822,0,3580,2106,2106,3580,1600,0,0,0,822,0,1,0,1,182,0,"White"
"4784",23,4140,0,9081,0,1,4139,3506,4874,4043,1,4186,0,0,0,0,3688,4186,4186,4139,3688,2182,0,0,0,0,1,0,1,182,0,"White"
"4785",28,1233,0,9046,0,1,0,3183,1440,311,0,2236,0,0,278,0,0,2236,2236,3183,0,0,0,278,0,0,1,0,1,182,0,"White"
"4786",28,741,0,9067,0,1,0,1449,985,528,0,1326,0,0,85,0,2076,1326,1326,1449,2076,902,85,0,0,0,0,0,0,182,0,"White"
"4787",28,3362,0,9011,40,1,3336,2986,3574,3553,0,4472,0,0,0,0,3396,4472,4472,3396,2754,0,0,0,0,0,1,0,1,182,0,"White"
"4788",28,3429,0,9011,0,1,3811,3441,3582,2881,0,3562,0,0,0,0,1649,3562,3562,1649,1208,0,0,0,0,0,1,0,1,182,0,"White"
"4789",25,6962,1,9011,48,1,8201,8560,8019,3069,1,5434,0,0,6215,6215,12808,627,627,12808,5734,6215,6977,7293,6160,0,0,0,0,29,1,"White"
"4790",29,3686,1,8976,0,1,4531,4531,3613,2068,1,4186,0,0,4306,4306,3776,483,483,3776,0,4306,3129,4306,3002,1,0,0,0,31,1,"White"
"4791",28,807,1,8983,15,1,0,650,1466,1112,0,1716,0,0,592,0,592,462,462,592,23,0,0,592,0,1,0,1,0,72,1,"White"
"4792",29,6362,0,9053,48,1,6717,5816,6997,5916,0,5434,0,0,1536,1536,11875,209,5434,6717,11875,1904,1536,0,1336,1,0,0,0,28,1,"White"
"4793",29,2324,0,9025,0,1,0,3710,3180,2405,1,3328,0,0,0,0,3605,2176,2176,3605,0,0,0,0,0,0,0,0,0,166,1,"White"
"4794",27,3527,0,9011,0,1,0,5039,5281,3790,1,4186,0,0,1144,1144,4623,644,4186,4623,4479,1144,0,0,760,0,1,0,0,50,1,"Black"
"4795",28,3616,0,9081,0,1,3695,3445,3656,3668,0,3536,0,0,2465,6139,2200,2040,2040,3695,2200,0,2465,6139,3743,0,1,0,1,114,1,"Black"
"4796",28,3193,0,8983,0,1,2080,3736,3522,3435,1,3484,1,1,851,851,4036,402,402,4036,1913,851,0,0,0,0,1,0,1,57,1,"White"
"4797",29,1896,0,9046,0,1,0,1916,2200,3469,1,2730,0,0,2360,2360,1708,2625,2625,1916,1708,0,0,2360,2400,1,0,0,0,182,0,"White"
"4798",29,3177,0,9011,0,1,3600,3245,2804,3058,0,3302,0,0,649,3936,94,1397,2613,94,617,649,3936,3383,1594,1,0,1,0,85,1,"White"
"4799",28,3611,0,9053,44,1,4231,3545,2966,3703,0,4966,0,0,858,0,2989,4966,4966,4231,2989,2443,858,0,0,0,1,0,0,182,0,"Hispanic"
"4800",29,8610,1,8976,48,1,7486,9251,8229,9476,0,5434,1,1,5292,5292,8524,1045,1045,8524,4683,5292,5077,5923,0,1,0,1,0,44,1,"White"
"4801",27,740,0,9039,0,1,0,0,1379,1580,1,1430,0,0,2377,2377,1379,1430,1430,1379,495,0,0,2377,2614,1,0,1,0,182,0,"Black"
"4802",27,4195,0,9081,48,1,4140,3545,4364,4729,1,5434,0,0,313,1567,4251,5434,5434,4140,4251,2101,0,313,1567,0,0,0,0,182,0,"White"
"4803",28,8760,0,9060,0,1,8896,8857,8787,8500,1,4186,0,0,0,0,7937,4186,4186,8896,7937,4023,0,0,0,1,0,1,0,182,0,"White"
"4804",28,3698,0,9039,0,1,7992,2280,25,4494,1,4186,0,0,697,4490,7992,4186,4186,7992,6037,697,312,4490,6101,1,0,0,0,182,0,"White"
"4805",27,1333,0,8976,0,1,0,1636,1532,2166,0,1846,0,0,0,0,2144,1846,1846,2144,785,0,0,0,0,1,0,1,0,182,0,"White"
"4806",24,1938,1,9081,0,1,2735,2788,769,1459,1,2652,1,1,1337,0,3237,306,306,2735,3237,1480,0,1337,3020,0,1,0,1,29,1,"White"
"4807",27,827,0,8983,0,1,0,0,1718,1590,1,1586,0,0,1779,115,2445,793,793,2445,992,1779,115,0,0,0,0,0,0,99,1,"White"
"4808",28,2802,0,9060,0,1,0,3143,3948,4116,1,3874,0,0,2958,3302,0,3874,3874,0,0,994,0,2958,3302,0,1,0,0,182,0,"White"
"4809",29,2870,0,9011,48,1,4906,4350,2122,104,1,5434,0,0,3700,3700,4851,5434,5434,4851,3725,0,0,3700,1878,0,0,0,0,182,0,"Hispanic"
"4810",26,1094,0,8976,0,1,0,2866,1433,80,0,2080,0,0,1230,2576,2838,2080,2080,2838,1257,0,0,1230,2576,0,0,0,0,182,0,"Black"
"4811",25,1522,0,9039,0,1,0,0,4170,1919,1,2938,0,0,513,2711,4170,2938,2938,4170,3060,513,11,2711,4146,1,0,1,0,182,0,"Black"
"4812",36,1336,0,9060,0,1,0,0,3156,2187,0,2574,0,0,864,0,3237,1782,1782,3156,3237,1101,864,0,225,0,0,0,0,135,1,"White"
"4813",28,7923,0,9074,48,1,6493,9334,7744,8120,1,5434,0,0,63,6421,7320,5434,5434,6493,7320,3266,63,431,6421,1,0,1,0,182,0,"White"
"4814",26,569,0,9046,0,1,0,0,1771,507,0,1326,0,0,16,1884,4821,1326,1326,1771,4821,0,16,3364,1884,1,0,1,0,182,0,"Black"
"4815",48,3517,0,8990,41,1,3650,3588,3737,3093,0,4628,0,0,103,0,3626,4628,4628,3626,1030,0,103,633,0,0,0,0,0,182,0,"Hispanic"
"4816",28,2912,0,9053,35,1,2389,3125,3090,3044,0,3900,0,0,1590,1590,3267,3900,3900,2389,3267,2487,0,1590,1590,0,0,0,0,182,0,"Black"
"4817",26,2688,0,9018,0,1,4625,4414,937,775,1,4186,0,0,1006,1135,4816,4186,4186,4816,4029,1006,1908,1135,136,1,0,1,0,182,0,"Black"
"4818",27,2541,0,8990,48,1,0,0,5566,4596,1,5434,0,0,1051,0,3509,5434,5434,3509,5134,0,1051,0,0,0,0,0,0,182,0,"Black"
"4819",27,3172,1,8983,0,1,4250,3731,2402,2303,1,3848,0,0,5492,5492,4712,740,740,4712,2704,5492,4421,4000,5000,0,0,0,0,44,1,"White"
"4820",26,4216,0,8976,0,1,4943,4388,3589,3944,0,4186,0,0,537,2688,2961,2802,2802,2961,899,537,2688,2363,730,0,0,0,0,135,1,"White"
"4821",36,2818,0,9011,48,1,6190,3167,1058,856,1,5434,0,0,1325,3988,3890,4781,4781,3890,2958,1325,2334,3988,4825,0,0,0,0,169,1,"White"
"4822",25,1947,1,9053,0,1,2771,2542,2276,200,1,2548,0,0,3530,3530,2999,98,98,2771,2999,2299,3530,3005,3130,0,0,0,0,16,1,"White"
"4823",26,4926,0,8991,0,1,4371,5201,5104,5025,1,4186,0,0,1924,0,3647,1127,4186,3647,0,1924,0,60,1613,0,1,0,1,48,1,"White"
"4824",21,1223,1,9046,0,1,0,0,3689,1204,1,2366,0,0,4339,4339,5609,201,201,3756,5609,3365,4339,4936,6362,1,0,0,0,30,1,"White"
"4825",27,3121,0,9018,37,1,3331,3233,2636,3283,0,4134,0,0,0,0,5321,4134,4134,5321,3798,0,0,0,0,0,0,0,0,182,0,"White"
"4826",25,4156,0,9032,48,1,3917,4843,4314,3548,1,5434,0,0,505,3080,1941,2497,2497,1941,7704,505,3080,3325,3575,0,0,0,0,88,1,"White"
"4827",31,5321,0,9074,48,1,5752,5615,5402,4514,0,5434,0,0,1986,6712,5438,2926,2926,5752,5438,3782,1986,6712,3995,1,0,0,0,106,1,"White"
"4828",25,1611,0,8983,24,1,1515,651,2153,2125,0,2704,0,0,783,1824,1731,1768,2704,1731,1082,783,1824,1241,2999,0,1,0,1,132,1,"Black"
"4829",27,843,0,9025,19,1,0,0,960,2413,0,2132,0,0,48,0,0,2132,2132,0,831,0,0,0,48,0,1,0,1,182,0,"White"
"4830",26,818,0,9011,0,1,0,0,1499,1773,1,1586,0,0,0,0,356,1586,1586,356,0,0,0,0,0,1,0,1,0,182,0,"Black"
"4831",27,1829,0,9067,21,1,1789,1755,1846,1924,1,2366,0,0,577,577,1992,2366,2366,22,1992,827,0,0,577,1,0,1,0,182,0,"Black"
"4832",22,503,1,9039,0,1,0,0,501,1511,1,1326,0,0,385,0,501,0,0,501,689,0,385,2603,2363,0,0,0,0,7,1,"White"
"4833",25,1636,0,8983,33,1,0,2515,3392,639,0,3692,0,0,3697,4400,3553,1846,1846,3553,0,3697,4400,4639,1831,0,0,0,0,182,0,"Black"
"4834",21,945,0,8976,0,1,789,1654,801,535,0,1326,0,0,2384,2384,2406,357,612,2406,1269,2384,2014,3126,2594,1,0,1,0,57,1,"White"
"4835",25,4965,0,8997,0,1,4338,5565,4842,5113,1,4186,0,0,4471,4471,4700,4186,4186,4700,3195,0,0,4471,4829,1,0,0,0,182,0,"White"
"4836",42,1449,1,8990,18,1,1638,1378,1443,1336,1,1976,0,0,1092,1092,1567,228,228,1567,774,1092,2147,2480,3477,1,0,1,0,44,1,"Hispanic"
"4837",22,640,0,9004,12,1,128,353,1204,873,0,1638,0,0,0,0,979,1638,1638,979,584,0,0,0,0,0,0,0,0,182,0,"White"
"4838",25,4999,1,9032,0,1,6173,5681,4092,4050,1,4186,0,0,5087,5087,4409,0,0,4409,7167,5087,7345,4227,7406,0,0,0,0,7,1,"White"
"4839",25,1647,0,8997,0,1,0,0,3706,2880,1,3172,0,0,2517,3628,2619,1342,1342,2619,0,2517,3628,4410,4341,1,0,0,0,91,1,"White"
"4840",25,674,1,9004,0,1,0,496,513,1685,1,1326,0,0,1739,1739,1368,153,153,1368,1926,1739,1367,2975,2366,0,1,0,0,30,1,"White"
"4841",23,1693,0,8997,38,1,0,0,3862,2912,0,4264,0,0,2610,3752,3282,4264,4264,3282,228,0,0,2610,3752,0,0,0,0,182,0,"White"
"4842",23,1389,0,8976,31,1,0,0,477,5077,0,3484,0,0,0,0,1541,3484,3484,1541,0,0,0,0,0,0,0,0,0,182,0,"Black"
"4843",35,2569,0,9039,31,1,2248,2604,2984,2441,0,3510,0,0,200,2903,2583,2295,2295,2583,2863,200,2265,2903,2538,0,0,0,0,128,1,"Black"
"4844",24,3884,1,9032,0,1,4283,3648,4187,3418,0,4082,0,0,2069,3482,4041,563,563,4041,4909,2069,3482,3838,3866,0,0,0,0,45,1,"White"
"4845",21,945,0,8990,21,1,0,0,2438,1344,0,2366,0,0,303,0,2580,2366,2366,2580,366,303,0,0,0,0,1,0,1,182,0,"Black"
"4846",25,3425,1,8983,0,1,3619,3296,3804,2980,0,3588,0,0,3555,3555,3564,552,552,3564,1979,3555,2108,3262,3125,0,1,0,1,36,1,"White"
"4847",23,1058,0,8997,24,1,0,0,2054,2177,1,2678,0,0,477,0,0,412,2678,0,168,0,0,0,477,0,1,0,1,40,1,"White"
"4848",23,1727,1,8997,0,1,2762,2387,1060,699,0,2496,0,0,3166,3166,2799,96,96,2799,2086,3166,3080,3365,2885,0,0,0,0,17,1,"White"
"4849",22,2497,0,9011,47,1,1304,311,4697,3675,1,5252,0,0,915,4233,5770,5252,5252,5770,4984,915,727,4233,5043,0,1,0,1,182,0,"Black"
"4850",22,416,0,8997,8,1,0,671,296,696,1,1534,0,0,295,511,2131,464,464,2131,1148,295,511,846,216,1,0,0,0,66,1,"White"
